system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,BD,CEC,Clay,Fragm,N,OCD,SOC,Sand,Silt,crs_extract,embedding_version,embedding_year,fid,pH,x,y,.geo
0000000000000000005c,0.10340638216070744,0.15378700499807765,0.1929104190695886,-0.041584006151480196,-0.2519646289888504,-0.029773164167627833,0.08882737408688965,0.14173010380622836,0.03844675124951941,0.16633602460592078,0.21413302575932336,0.1929104190695886,-0.024605920799692427,0.01384083044982699,0.09356401384083046,0.13588619761630144,-0.11374086889657825,-0.13588619761630144,0.003936947327950788,-0.007443291041906958,-0.2069357939254133,0.10340638216070744,-0.10340638216070744,-0.03543252595155709,-0.08882737408688965,0.19986159169550174,-0.06698961937716265,0.19986159169550174,-0.13588619761630144,-0.16000000000000003,-0.0629911572472126,0.017777777777777778,-0.09356401384083046,-0.11909265667051133,0.0629911572472126,0.31009611687812383,0.08882737408688965,-0.10340638216070744,0.01384083044982699,0.09842368319876971,0.03844675124951941,0.11374086889657825,-0.14173010380622836,-0.12456747404844293,0.006151480199923107,-0.13016532103037293,-0.05911572472126105,-0.024605920799692427,-0.041584006151480196,0.186082276047674,-0.012056901191849288,0.11374086889657825,0.012056901191849288,0.07111111111111111,0.08882737408688965,-0.05173394848135333,-0.08421376393694734,-0.044844290657439445,-0.11374086889657825,0.04822760476739715,0.3278123798539023,-0.19986159169550174,0.024605920799692427,0.041584006151480196,1.4,12.4269,8.4182,17.2454,3.5976,13.7692,12.2181,79.8669,11.7144,EPSG:32717,V1_ANNUAL,2024,93,7.7052,696021.9636897834,9121040.963583164,"{""type"":""Point"",""coordinates"":[-79.22170475033025,-7.947901717661933]}"
00000000000000000003,-0.024605920799692427,0.13588619761630144,0.1085121107266436,-0.1085121107266436,-0.11909265667051133,0.12456747404844293,0.029773164167627833,0.1929104190695886,-0.05536332179930796,0.10340638216070744,0.2288965782391388,0.2679584775086506,-0.029773164167627833,0.09842368319876971,0.17937716262975778,0.14769703960015382,-0.17937716262975778,-0.1085121107266436,-0.07535563244905807,-0.04822760476739715,-0.17279507881584008,0.08421376393694734,-0.041584006151480196,-0.07111111111111111,-0.09842368319876971,0.10340638216070744,-0.186082276047674,0.11374086889657825,-0.11374086889657825,-0.04822760476739715,0.05173394848135333,-0.08421376393694734,-0.1085121107266436,-0.16633602460592078,0.186082276047674,0.2288965782391388,0.10340638216070744,0.07972318339100345,-0.05536332179930796,0.16633602460592078,0.029773164167627833,-0.0629911572472126,-0.14769703960015382,-0.03844675124951941,0.0015378700499807767,-0.1085121107266436,0.03844675124951941,-0.029773164167627833,0.0271280276816609,0.17279507881584008,0.01574778931180315,0.16633602460592078,-0.002214532871972318,0.002214532871972318,0.10340638216070744,-0.05173394848135333,-0.0271280276816609,-0.10340638216070744,-0.17937716262975778,0.0629911572472126,0.2519646289888504,-0.3014225297962323,-0.01384083044982699,-0.019930795847750864,1.3859,15.5644,9.538,15.8976,1.7369,14.2604,13.0924,74.23,16.2257,EPSG:32717,V1_ANNUAL,2024,4,7.7081,701736.7004012929,9131734.047272107,"{""type"":""Point"",""coordinates"":[-79.17030469248716,-7.851000992669502]}"
0000000000000000004f,-0.0271280276816609,0.0629911572472126,0.07111111111111111,-0.024605920799692427,-0.07535563244905807,0.05173394848135333,0.05536332179930796,0.14173010380622836,-0.0271280276816609,0.15378700499807765,0.16000000000000003,0.2761399461745483,-0.05536332179930796,0.07111111111111111,0.1085121107266436,0.06698961937716265,-0.09842368319876971,-0.13016532103037293,-0.16000000000000003,-0.09842368319876971,-0.03254133025759323,0.1085121107266436,-0.11909265667051133,0.06698961937716265,-0.05536332179930796,0.17937716262975778,-0.2069357939254133,0.186082276047674,-0.041584006151480196,-0.03254133025759323,0.041584006151480196,-0.09356401384083046,-0.11909265667051133,-0.08882737408688965,0.13588619761630144,0.2599000384467512,0.08882737408688965,0.1085121107266436,0.03844675124951941,0.2288965782391388,0.07535563244905807,-0.10340638216070744,-0.05911572472126105,-0.07972318339100345,0.010396001537870049,-0.2364628988850442,0.07535563244905807,-0.05173394848135333,0.012056901191849288,0.16000000000000003,-0.024605920799692427,0.13588619761630144,-0.05911572472126105,0.07111111111111111,0.11374086889657825,-0.08882737408688965,-0.08882737408688965,-0.1085121107266436,-0.31009611687812383,0.186082276047674,0.19986159169550174,-0.22145328719723184,0.06698961937716265,0.0015378700499807767,1.34,13.3266,7.5172,16.3522,3.5521,16.694,17.4774,77.438,15.0448,EPSG:32717,V1_ANNUAL,2024,80,7.7085,692570.7230330592,9120900.787573064,"{""type"":""Point"",""coordinates"":[-79.25299872152333,-7.949301875392716]}"
0000000000000000002c,-0.041584006151480196,0.08421376393694734,0.08421376393694734,-0.04822760476739715,-0.17279507881584008,0.0629911572472126,0.04822760476739715,0.1929104190695886,-0.09356401384083046,0.05911572472126105,0.10340638216070744,0.19986159169550174,-0.044844290657439445,0.08421376393694734,0.11909265667051133,0.0629911572472126,-0.13588619761630144,-0.12456747404844293,-0.07535563244905807,0.05911572472126105,-0.03254133025759323,0.13588619761630144,-0.1085121107266436,-0.0629911572472126,-0.09356401384083046,0.186082276047674,-0.15378700499807765,0.11374086889657825,-0.04822760476739715,-0.024605920799692427,-0.006151480199923107,-0.07535563244905807,-0.16633602460592078,-0.17937716262975778,0.14173010380622836,0.2599000384467512,0.03254133025759323,0.10340638216070744,-0.11374086889657825,0.17279507881584008,0.012056901191849288,-0.1085121107266436,-0.15378700499807765,-0.041584006151480196,-0.029773164167627833,-0.17279507881584008,0.07972318339100345,-0.03844675124951941,-0.010396001537870049,0.13588619761630144,0.05536332179930796,0.11909265667051133,-0.01574778931180315,0.0629911572472126,0.07535563244905807,-0.10340638216070744,-0.03543252595155709,-0.06698961937716265,-0.29287197231833906,0.13588619761630144,0.2679584775086506,-0.36472126105344094,-0.003936947327950788,-0.03254133025759323,1.4042,14.1718,7.1104,16.0823,3.8433,13.187,10.3341,82.5489,10.3408,EPSG:32717,V1_ANNUAL,2024,45,7.7099,700030.5611945272,9127306.056215396,"{""type"":""Point"",""coordinates"":[-79.18559940910049,-7.891101688443139]}"
0000000000000000001d,0.0629911572472126,0.09842368319876971,0.041584006151480196,-0.13588619761630144,-0.13016532103037293,0.1085121107266436,0.07111111111111111,0.22145328719723184,-0.13588619761630144,0.07535563244905807,0.15378700499807765,0.2069357939254133,-0.022206843521722412,0.15378700499807765,0.007443291041906958,0.024605920799692427,-0.05173394848135333,-0.13588619761630144,-0.07972318339100345,0.10340638216070744,-0.0271280276816609,0.12456747404844293,-0.029773164167627833,-0.041584006151480196,-0.13588619761630144,0.16000000000000003,-0.17279507881584008,0.16633602460592078,-0.07535563244905807,-0.01574778931180315,-0.041584006151480196,-0.07111111111111111,-0.09356401384083046,-0.17279507881584008,0.04822760476739715,0.2069357939254133,0.006151480199923107,0.11374086889657825,-0.07535563244905807,0.12456747404844293,-0.08421376393694734,-0.1929104190695886,-0.06698961937716265,0.03543252595155709,-0.004982698961937716,-0.17279507881584008,0.06698961937716265,-0.041584006151480196,-0.003936947327950788,0.03844675124951941,-0.01574778931180315,0.0271280276816609,-0.006151480199923107,0.186082276047674,0.05173394848135333,-0.17937716262975778,-0.07972318339100345,-0.16000000000000003,-0.11909265667051133,0.2069357939254133,0.2761399461745483,-0.36472126105344094,0.11374086889657825,-0.09356401384083046,1.3795,13.153,7.9025,18.0492,3.3686,13.6655,15.7265,79.6798,12.4177,EPSG:32717,V1_ANNUAL,2024,30,7.7117,694622.2477760502,9121069.144857293,"{""type"":""Point"",""coordinates"":[-79.2343998110294,-7.947701058114529]}"
0000000000000000000e,-0.04822760476739715,0.05536332179930796,0.11374086889657825,-0.044844290657439445,-0.2364628988850442,0.03254133025759323,-0.01574778931180315,0.16633602460592078,-0.010396001537870049,0.04822760476739715,0.13588619761630144,0.16633602460592078,-0.05911572472126105,0.019930795847750864,0.05911572472126105,0.0629911572472126,-0.13588619761630144,-0.07972318339100345,-0.019930795847750864,0.06698961937716265,-0.12456747404844293,0.10340638216070744,-0.11909265667051133,-0.003936947327950788,-0.10340638216070744,0.19986159169550174,-0.17937716262975778,0.022206843521722412,-0.07535563244905807,-0.07111111111111111,2.4605920799692423E-4,-0.08421376393694734,-0.17279507881584008,-0.07535563244905807,0.19986159169550174,0.2599000384467512,0.16633602460592078,0.029773164167627833,-0.09356401384083046,0.17279507881584008,-0.01574778931180315,-0.07535563244905807,-0.11909265667051133,-0.019930795847750864,-0.11374086889657825,-0.14769703960015382,0.01574778931180315,-0.06698961937716265,-0.010396001537870049,0.2761399461745483,-0.03254133025759323,0.14769703960015382,-0.04822760476739715,0.16000000000000003,0.08882737408688965,-0.08882737408688965,-0.044844290657439445,-0.13588619761630144,-0.1929104190695886,0.16633602460592078,0.29287197231833906,-0.2761399461745483,-0.0271280276816609,0.044844290657439445,1.4097,12.9381,8.4125,17.1885,3.4056,13.6546,17.1668,76.1848,15.4051,EPSG:32717,V1_ANNUAL,2024,15,7.7214,693593.3971986943,9120200.074418396,"{""type"":""Point"",""coordinates"":[-79.24369703672583,-7.95559812608018]}"
00000000000000000005,-0.07535563244905807,0.041584006151480196,0.05911572472126105,-0.06698961937716265,-0.16633602460592078,0.04822760476739715,-2.4605920799692423E-4,0.15378700499807765,-0.002214532871972318,0.13016532103037293,0.2069357939254133,0.07972318339100345,-0.16000000000000003,0.04822760476739715,0.0629911572472126,-0.06698961937716265,-0.022206843521722412,-0.044844290657439445,-0.04822760476739715,-0.003014225297962322,0.05173394848135333,0.17279507881584008,-0.16633602460592078,-0.13588619761630144,-0.09356401384083046,-0.0271280276816609,-0.14769703960015382,0.0629911572472126,-0.09842368319876971,-0.03543252595155709,0.09356401384083046,0.05536332179930796,-0.07111111111111111,-0.1929104190695886,0.03254133025759323,0.22145328719723184,0.029773164167627833,0.07535563244905807,-0.06698961937716265,0.2519646289888504,0.03543252595155709,-0.16000000000000003,-0.13016532103037293,-0.1085121107266436,-0.07972318339100345,-0.22145328719723184,0.13016532103037293,-0.09356401384083046,0.09356401384083046,0.12456747404844293,0.029773164167627833,0.29287197231833906,-0.04822760476739715,0.10340638216070744,0.03844675124951941,-0.01574778931180315,-0.01574778931180315,-0.13588619761630144,-0.11374086889657825,0.17279507881584008,0.2761399461745483,-0.3188927335640138,0.13016532103037293,0.007443291041906958,1.3186,11.6431,7.3881,17.4262,3.757,14.6852,19.7275,77.3972,15.3135,EPSG:32717,V1_ANNUAL,2024,6,7.7243,695389.9200959638,9117548.877143681,"{""type"":""Point"",""coordinates"":[-79.22730092215231,-7.979498907726652]}"
00000000000000000031,-0.0015378700499807767,0.06698961937716265,0.07535563244905807,0.022206843521722412,-0.14769703960015382,-0.07111111111111111,0.10340638216070744,0.13016532103037293,-0.03254133025759323,0.11374086889657825,0.13016532103037293,0.3553094963475586,-5.536332179930795E-4,0.05536332179930796,0.19986159169550174,0.15378700499807765,-0.13016532103037293,-0.2288965782391388,-0.11374086889657825,-5.536332179930795E-4,-0.05536332179930796,0.11374086889657825,-0.13016532103037293,0.006151480199923107,-0.003936947327950788,0.14769703960015382,-0.11374086889657825,0.16000000000000003,2.4605920799692423E-4,-0.08882737408688965,-0.08421376393694734,-0.010396001537870049,-0.2069357939254133,-0.11374086889657825,0.08421376393694734,0.24415224913494812,0.006151480199923107,0.09356401384083046,-0.010396001537870049,0.14769703960015382,0.07535563244905807,0.008858131487889272,-0.08421376393694734,-0.12456747404844293,0.012056901191849288,-0.14769703960015382,0.0271280276816609,-0.05911572472126105,0.01574778931180315,0.1085121107266436,0.05536332179930796,0.13016532103037293,0.09356401384083046,-0.01574778931180315,0.08882737408688965,-0.09356401384083046,-0.05911572472126105,-0.04822760476739715,-0.39369473279507883,0.08882737408688965,0.186082276047674,-0.22145328719723184,0.008858131487889272,0.022206843521722412,1.3874,16.1482,9.5182,13.1244,1.3926,12.8953,13.3767,75.3257,15.1637,EPSG:32717,V1_ANNUAL,2024,50,7.7281,705002.4391439644,9139318.68369636,"{""type"":""Point"",""coordinates"":[-79.14099948036392,-7.782299622739059]}"
0000000000000000000b,-0.07111111111111111,0.06698961937716265,0.1085121107266436,0.08421376393694734,-0.14173010380622836,-0.0271280276816609,0.03543252595155709,0.11374086889657825,-0.03543252595155709,0.041584006151480196,0.3014225297962323,0.16000000000000003,-0.1929104190695886,0.08421376393694734,0.08421376393694734,-0.022206843521722412,0.01574778931180315,-0.06698961937716265,5.536332179930795E-4,-0.006151480199923107,0.1929104190695886,0.3278123798539023,-0.08882737408688965,-0.07111111111111111,-0.11909265667051133,-0.16000000000000003,-0.07972318339100345,0.044844290657439445,0.03543252595155709,-0.08421376393694734,0.1085121107266436,0.07972318339100345,0.01574778931180315,-0.1929104190695886,-0.09842368319876971,0.2288965782391388,-0.003014225297962322,0.11374086889657825,-0.004982698961937716,0.14769703960015382,-0.003936947327950788,-0.08421376393694734,-0.024605920799692427,-0.17937716262975778,-0.17279507881584008,-0.2599000384467512,0.03844675124951941,0.003936947327950788,0.09842368319876971,0.029773164167627833,0.044844290657439445,0.2288965782391388,-0.04822760476739715,0.017777777777777778,0.0629911572472126,-0.012056901191849288,-0.03844675124951941,-0.10340638216070744,-0.21413302575932336,0.13016532103037293,0.2599000384467512,-0.186082276047674,0.09842368319876971,-0.05536332179930796,1.3932,13.734,6.9724,16.6221,3.2962,12.7134,11.7219,83.2067,9.8601,EPSG:32717,V1_ANNUAL,2024,12,7.7286,701757.4822846346,9128725.372599727,"{""type"":""Point"",""coordinates"":[-79.1699970145145,-7.878201509095523]}"
00000000000000000027,-0.0271280276816609,0.06698961937716265,0.01574778931180315,-0.03254133025759323,-0.17279507881584008,0.012056901191849288,0.01384083044982699,0.186082276047674,-0.10340638216070744,0.1085121107266436,0.19986159169550174,0.2288965782391388,-0.03254133025759323,0.13588619761630144,0.14769703960015382,0.03844675124951941,-0.14769703960015382,-0.16633602460592078,-0.041584006151480196,0.0629911572472126,-0.010396001537870049,0.11374086889657825,-0.12456747404844293,-0.08421376393694734,-0.04822760476739715,0.11909265667051133,-0.14173010380622836,0.08421376393694734,-0.06698961937716265,-0.04822760476739715,-0.05173394848135333,2.4605920799692423E-4,-0.24415224913494812,-0.14769703960015382,0.15378700499807765,0.2364628988850442,0.04822760476739715,0.13016532103037293,-0.07535563244905807,0.22145328719723184,0.01574778931180315,-0.11374086889657825,-0.11909265667051133,-0.09842368319876971,-0.03543252595155709,-0.19986159169550174,0.11909265667051133,-0.08421376393694734,0.022206843521722412,0.11909265667051133,0.09356401384083046,0.19986159169550174,0.08882737408688965,0.008858131487889272,0.07111111111111111,-0.03254133025759323,-0.029773164167627833,-0.05536332179930796,-0.29287197231833906,0.08421376393694734,0.2364628988850442,-0.24415224913494812,0.044844290657439445,0.006151480199923107,1.38,16.5964,10.8489,14.6424,1.1993,14.7171,13.8917,73.7676,15.3229,EPSG:32717,V1_ANNUAL,2024,40,7.7292,703428.2265173891,9137489.344261147,"{""type"":""Point"",""coordinates"":[-79.1551972581181,-7.79890085596104]}"
0000000000000000002e,0.003014225297962322,0.17279507881584008,0.07972318339100345,0.01384083044982699,-0.186082276047674,0.01384083044982699,0.2069357939254133,0.2288965782391388,0.07535563244905807,0.05173394848135333,0.1085121107266436,0.11909265667051133,-0.05911572472126105,0.05911572472126105,0.17279507881584008,0.1929104190695886,-0.17279507881584008,0.04822760476739715,-0.024605920799692427,-0.01384083044982699,-0.2599000384467512,0.05536332179930796,-0.07535563244905807,-0.07111111111111111,-0.06698961937716265,0.15378700499807765,-0.0271280276816609,0.06698961937716265,-0.2069357939254133,-0.08421376393694734,-0.06698961937716265,-0.07111111111111111,-0.17279507881584008,-0.19986159169550174,0.14173010380622836,0.2679584775086506,0.007443291041906958,0.006151480199923107,-0.024605920799692427,0.13588619761630144,-0.008858131487889272,-0.012056901191849288,-0.2679584775086506,-0.022206843521722412,-0.03543252595155709,-0.04822760476739715,-0.04822760476739715,-0.07535563244905807,-0.05536332179930796,0.15378700499807765,0.05911572472126105,0.13588619761630144,-0.07111111111111111,0.04822760476739715,0.1085121107266436,0.0271280276816609,-0.07111111111111111,0.004982698961937716,-0.06698961937716265,0.010396001537870049,0.29287197231833906,-0.29287197231833906,-0.04822760476739715,0.024605920799692427,1.3781,12.2843,8.3136,15.708,3.7349,13.2824,9.879,78.9649,12.7215,EPSG:32717,V1_ANNUAL,2024,47,7.736,695984.3901464737,9125011.860508876,"{""type"":""Point"",""coordinates"":[-79.22219971054717,-7.912001495080642]}"
00000000000000000038,-0.08882737408688965,0.05173394848135333,0.09842368319876971,0.09842368319876971,-0.14173010380622836,-0.012056901191849288,0.044844290657439445,0.11374086889657825,-0.006151480199923107,0.07972318339100345,0.3014225297962323,0.14173010380622836,-0.16633602460592078,0.07111111111111111,0.11374086889657825,-0.017777777777777778,0.029773164167627833,-0.09356401384083046,0.03254133025759323,0.004982698961937716,0.21413302575932336,0.3014225297962323,-0.1085121107266436,-0.14769703960015382,-0.09356401384083046,-0.15378700499807765,-0.012056901191849288,0.012056901191849288,0.003014225297962322,-0.03844675124951941,0.11909265667051133,0.07535563244905807,-0.03254133025759323,-0.1929104190695886,-0.14173010380622836,0.2288965782391388,-0.022206843521722412,0.10340638216070744,-0.004982698961937716,0.1929104190695886,0.029773164167627833,-0.10340638216070744,-0.044844290657439445,-0.1929104190695886,-0.1929104190695886,-0.2761399461745483,0.09356401384083046,0.0015378700499807767,0.1085121107266436,-0.022206843521722412,0.044844290657439445,0.19986159169550174,-0.029773164167627833,0.05173394848135333,0.0629911572472126,-0.012056901191849288,-0.01574778931180315,-0.09356401384083046,-0.19986159169550174,0.09356401384083046,0.22145328719723184,-0.16633602460592078,0.09356401384083046,-0.019930795847750864,1.4096,15.7975,6.3538,12.2287,1.7581,11.3029,8.4624,77.0348,16.7027,EPSG:32717,V1_ANNUAL,2024,57,7.7362,703577.9547417369,9131482.8211347,"{""type"":""Point"",""coordinates"":[-79.15360089994095,-7.85319932948885]}"
00000000000000000048,-0.06698961937716265,0.11909265667051133,0.13016532103037293,-0.07535563244905807,-0.2288965782391388,-0.024605920799692427,-0.007443291041906958,0.22145328719723184,0.0271280276816609,0.0629911572472126,0.2069357939254133,0.24415224913494812,-0.11909265667051133,0.11374086889657825,0.08882737408688965,0.05536332179930796,-0.1929104190695886,-0.08882737408688965,0.041584006151480196,0.01384083044982699,-0.041584006151480196,0.08882737408688965,-0.07972318339100345,-0.15378700499807765,-0.044844290657439445,0.041584006151480196,-0.13588619761630144,-0.0015378700499807767,-0.0629911572472126,-0.024605920799692427,-0.004982698961937716,-0.029773164167627833,-0.15378700499807765,-0.12456747404844293,0.186082276047674,0.21413302575932336,0.15378700499807765,0.11909265667051133,-0.08882737408688965,0.15378700499807765,-0.09356401384083046,-0.13016532103037293,-0.11909265667051133,-0.08882737408688965,-0.11909265667051133,-0.1085121107266436,0.03844675124951941,-0.03844675124951941,0.1085121107266436,0.2519646289888504,0.05911572472126105,0.29287197231833906,-0.008858131487889272,0.008858131487889272,0.0629911572472126,0.05911572472126105,-0.05173394848135333,-0.15378700499807765,-0.0629911572472126,-0.041584006151480196,0.2599000384467512,-0.19986159169550174,-0.019930795847750864,0.11909265667051133,1.4,16.6217,8.8417,12.8097,1.1772,12.2771,9.1957,77.3695,13.8141,EPSG:32717,V1_ANNUAL,2024,73,7.747,704826.2613657368,9136952.51172822,"{""type"":""Point"",""coordinates"":[-79.14250219741893,-7.803698848694547]}"
00000000000000000052,-5.536332179930795E-4,0.08882737408688965,0.0629911572472126,0.13588619761630144,-0.14769703960015382,0.07111111111111111,0.17937716262975778,0.012056901191849288,-0.09842368319876971,0.11374086889657825,0.2364628988850442,0.16633602460592078,-0.16633602460592078,0.05536332179930796,0.044844290657439445,0.05536332179930796,0.024605920799692427,0.019930795847750864,-0.14173010380622836,-0.07535563244905807,0.11374086889657825,0.3553094963475586,-0.12456747404844293,0.07972318339100345,-0.07972318339100345,-0.0271280276816609,0.008858131487889272,0.17937716262975778,-0.01574778931180315,-0.2288965782391388,0.06698961937716265,0.08882737408688965,0.041584006151480196,-0.1085121107266436,-0.16000000000000003,0.29287197231833906,-0.04822760476739715,0.004982698961937716,0.07535563244905807,0.12456747404844293,0.07535563244905807,0.05911572472126105,-0.04822760476739715,-0.14173010380622836,-0.08421376393694734,-0.2069357939254133,-0.002214532871972318,0.004982698961937716,0.029773164167627833,0.003014225297962322,0.012056901191849288,0.09356401384083046,-0.1085121107266436,0.13016532103037293,0.10340638216070744,-0.11374086889657825,-0.03543252595155709,-0.022206843521722412,-0.21413302575932336,0.186082276047674,0.22145328719723184,-0.14769703960015382,0.17279507881584008,-0.05911572472126105,1.38,14.7498,7.7652,16.1015,3.4917,14.5078,13.6627,79.5114,12.7234,EPSG:32717,V1_ANNUAL,2024,83,7.7628,692368.7218610386,9122671.695816725,"{""type"":""Point"",""coordinates"":[-79.25489829857209,-7.933298161711896]}"
0000000000000000002d,-0.008858131487889272,0.1085121107266436,0.07972318339100345,-0.044844290657439445,-0.0629911572472126,0.03254133025759323,0.09842368319876971,0.14173010380622836,-0.0271280276816609,0.14769703960015382,0.13588619761630144,0.29287197231833906,0.019930795847750864,0.11374086889657825,0.16633602460592078,0.09356401384083046,-0.08421376393694734,-0.2364628988850442,-0.16633602460592078,-0.03254133025759323,-0.0629911572472126,0.08882737408688965,-0.13016532103037293,0.041584006151480196,-0.07111111111111111,0.2069357939254133,-0.2069357939254133,0.186082276047674,-0.024605920799692427,-0.022206843521722412,0.024605920799692427,-0.13588619761630144,-0.13588619761630144,-0.09842368319876971,0.11909265667051133,0.2069357939254133,0.03844675124951941,0.12456747404844293,0.03844675124951941,0.24415224913494812,0.08421376393694734,-0.024605920799692427,-0.024605920799692427,-0.04822760476739715,0.010396001537870049,-0.24415224913494812,0.09356401384083046,-0.09842368319876971,-0.002214532871972318,0.12456747404844293,-0.01574778931180315,0.044844290657439445,-0.06698961937716265,0.05173394848135333,0.14769703960015382,-0.09842368319876971,-0.1085121107266436,-0.09842368319876971,-0.3014225297962323,0.13588619761630144,0.14173010380622836,-0.19986159169550174,-0.003014225297962322,-0.008858131487889272,1.3737,14.687,7.4465,17.8559,3.2723,13.7812,13.5764,79.3688,13.1847,EPSG:32717,V1_ANNUAL,2024,46,7.7698,691627.3304289107,9121988.783670323,"{""type"":""Point"",""coordinates"":[-79.26159586835436,-7.939500771277242]}"
0000000000000000001e,0.05536332179930796,0.16633602460592078,0.14769703960015382,0.029773164167627833,-0.07972318339100345,0.017777777777777778,0.16000000000000003,0.07972318339100345,-0.019930795847750864,0.2288965782391388,0.14769703960015382,0.3188927335640138,0.01574778931180315,0.0629911572472126,0.12456747404844293,0.11374086889657825,-0.05173394848135333,-0.186082276047674,-0.186082276047674,-0.07111111111111111,-0.07111111111111111,0.12456747404844293,-0.14769703960015382,0.07111111111111111,-0.04822760476739715,0.21413302575932336,-0.13016532103037293,0.2679584775086506,0.008858131487889272,-0.14173010380622836,0.012056901191849288,-0.03254133025759323,-0.12456747404844293,-0.10340638216070744,0.044844290657439445,0.3014225297962323,0.04822760476739715,0.05911572472126105,0.029773164167627833,0.14769703960015382,0.07111111111111111,-0.029773164167627833,-0.08421376393694734,-0.06698961937716265,0.044844290657439445,-0.13588619761630144,0.05911572472126105,-0.03254133025759323,-0.022206843521722412,0.06698961937716265,-0.05911572472126105,0.08421376393694734,-0.0015378700499807767,0.0629911572472126,0.11909265667051133,-0.10340638216070744,-0.13016532103037293,-0.07111111111111111,-0.29287197231833906,0.07535563244905807,0.16000000000000003,-0.1929104190695886,0.08882737408688965,-0.006151480199923107,1.3494,14.2453,8.2077,12.9225,3.5704,16.974,16.7041,78.677,13.097,EPSG:32717,V1_ANNUAL,2024,31,7.7725,693314.8296772562,9122224.821586855,"{""type"":""Point"",""coordinates"":[-79.24630115174105,-7.9373024344578935]}"
00000000000000000008,-0.01574778931180315,0.007443291041906958,0.019930795847750864,-0.0015378700499807767,-0.15378700499807765,0.017777777777777778,0.012056901191849288,0.13588619761630144,0.03254133025759323,0.1085121107266436,0.24415224913494812,0.16633602460592078,-0.10340638216070744,0.06698961937716265,0.07111111111111111,-0.044844290657439445,-0.07535563244905807,-0.0629911572472126,-0.14173010380622836,-0.024605920799692427,0.08421376393694734,0.21413302575932336,-0.14173010380622836,-0.012056901191849288,-0.11374086889657825,2.4605920799692423E-4,-0.12456747404844293,0.09356401384083046,-0.029773164167627833,-0.07972318339100345,0.08421376393694734,0.03844675124951941,-0.11909265667051133,-0.13588619761630144,-0.07111111111111111,0.29287197231833906,0.06698961937716265,0.1085121107266436,0.024605920799692427,0.2679584775086506,0.10340638216070744,-0.16000000000000003,-0.024605920799692427,-0.08421376393694734,-0.03543252595155709,-0.2599000384467512,0.07535563244905807,-0.08421376393694734,0.07111111111111111,0.09356401384083046,5.536332179930795E-4,0.2069357939254133,0.044844290657439445,0.16633602460592078,0.003014225297962322,-0.07972318339100345,-0.08882737408688965,-0.09356401384083046,-0.29287197231833906,0.1929104190695886,0.2599000384467512,-0.17937716262975778,0.11909265667051133,0.04822760476739715,1.34,13.5954,6.8769,17.5249,3.5348,14.0162,13.6722,78.0981,15.0024,EPSG:32717,V1_ANNUAL,2024,9,7.7769,696271.209561864,9117378.87393253,"{""type"":""Point"",""coordinates"":[-79.21930129486243,-7.981001624781662]}"
00000000000000000001,-0.03254133025759323,0.08882737408688965,0.044844290657439445,-0.01384083044982699,-0.12456747404844293,0.010396001537870049,-0.022206843521722412,0.09356401384083046,-0.14173010380622836,0.044844290657439445,0.2679584775086506,0.16633602460592078,-0.13588619761630144,0.07972318339100345,0.07111111111111111,-0.008858131487889272,0.03844675124951941,-0.10340638216070744,-0.017777777777777778,0.07535563244905807,0.08882737408688965,0.17937716262975778,-0.13016532103037293,-0.16633602460592078,-0.13588619761630144,-0.07111111111111111,-0.09842368319876971,0.09356401384083046,-0.07972318339100345,-0.041584006151480196,0.08882737408688965,0.019930795847750864,-0.14769703960015382,-0.2364628988850442,-0.03844675124951941,0.2288965782391388,-0.07972318339100345,0.12456747404844293,-0.15378700499807765,0.3014225297962323,0.07972318339100345,-0.11374086889657825,-0.04822760476739715,-0.12456747404844293,-0.13588619761630144,-0.21413302575932336,0.08421376393694734,-0.08421376393694734,0.07535563244905807,0.010396001537870049,0.006151480199923107,0.22145328719723184,0.07535563244905807,0.04822760476739715,0.024605920799692427,-0.017777777777777778,0.017777777777777778,-0.044844290657439445,-0.2679584775086506,0.16000000000000003,0.19986159169550174,-0.2519646289888504,0.022206843521722412,0.008858131487889272,1.3778,16.3838,12.3471,13.6934,1.2915,16.4289,15.1631,72.9334,14.6973,EPSG:32717,V1_ANNUAL,2024,2,7.7778,703164.410824148,9137789.383273916,"{""type"":""Point"",""coordinates"":[-79.15760071358591,-7.796198640722651]}"
