"fid","longitude","latitude","BD","CEC","Fragm","Sand","Silt","Clay","N","OCD","pH","SOC","A00","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A14","A15","A16","A17","A18","A19","A20","A21","A22","A23","A24","A25","A26","A27","A28","A29","A30","A31","A32","A33","A34","A35","A36","A37","A38","A39","A40","A41","A42","A43","A44","A45","A46","A47","A48","A49","A50","A51","A52","A53","A54","A55","A56","A57","A58","A59","A60","A61","A62","A63"
85,-79.2237,-7.9841,1.3161,11.6093,20.6352,77.4704,15.6648,6.8648,3.4961,13.7721,7.887,15.0292,-0.0199307958477509,-0.013840830449827,0.0384467512495194,0.0325413302575932,-0.103406382160707,0.0482276047673972,-0.0246059207996924,0.124567474048443,0.00393694732795079,0.0753556324490581,0.292871972318339,0.130165321030373,-0.130165321030373,0.0297731641676278,0.0797231833910035,-0.0984236831987697,-0.0199307958477509,-0.108512110726644,-0.0753556324490581,0.013840830449827,0.16,0.228896578239139,-0.153787004998078,-0.0711111111111111,-0.141730103806228,-0.0669896193771626,-0.0669896193771626,0.0384467512495194,-0.0415840061514802,-0.0797231833910035,0.0935640138408305,0.124567474048443,-0.119092656670511,-0.17279507881584,-0.0935640138408305,0.267958477508651,0.0120569011918493,0.0888273740868896,-0.013840830449827,0.346020761245675,0.0415840061514802,-0.135886197616301,0.00498269896193772,-0.0711111111111111,-0.0517339484813533,-0.206935793925413,0.0935640138408305,-0.0711111111111111,0.0935640138408305,0.0177777777777778,0.0325413302575932,0.221453287197232,-0.0120569011918493,0.147697039600154,-0.00498269896193772,-0.135886197616301,-0.0629911572472126,-0.113740868896578,-0.199861591695502,0.192910419069589,0.244152249134948,-0.16,0.130165321030373,0.0271280276816609
86,-79.2348,-7.94,1.342,13.4155,15.0522,79.1261,12.9007,7.9732,4.0122,16.7515,7.1909,14.8788,-0.0415840061514802,0.130165321030373,0.17279507881584,-0.0482276047673972,-0.119092656670511,-0.01039600153787,0.113740868896578,0.130165321030373,-0.0222068435217224,0.0669896193771626,0.141730103806228,0.301422529796232,-0.0297731641676278,0.130165321030373,0.113740868896578,0.135886197616301,-0.0384467512495194,-0.318892733564014,-0.147697039600154,-0.130165321030373,-0.0935640138408305,0.0753556324490581,-0.16,0.0984236831987697,-0.0888273740868896,0.221453287197232,-0.192910419069589,0.214133025759323,-0.0888273740868896,-0.0415840061514802,-0.00744329104190696,-0.130165321030373,-0.0935640138408305,-0.0591157247212611,0.0669896193771626,0.221453287197232,-0.0354325259515571,0.0177777777777778,-0.00498269896193772,0.166336024605921,0.0888273740868896,0.0711111111111111,-0.0448442906574394,-0.0935640138408305,-0.0120569011918493,-0.199861591695502,0.0797231833910035,-0.0935640138408305,-0.0448442906574394,0.119092656670511,-0.0222068435217224,0.0271280276816609,-0.0935640138408305,0.00221453287197232,0.135886197616301,-0.0935640138408305,-0.113740868896578,-0.0669896193771626,-0.267958477508651,0.103406382160707,0.141730103806228,-0.186082276047674,-0.0120569011918493,-0.0120569011918493
87,-79.1834,-7.8533,1.3984,15.0494,16.062,78.5957,12.0714,9.3846,1.7212,11.5341,7.8,10.3711,0.0384467512495194,0.0753556324490581,0.124567474048443,0.0797231833910035,-0.0297731641676278,0.0199307958477509,0.108512110726644,0.0448442906574394,-0.01039600153787,0.113740868896578,0.199861591695502,0.25196462898885,-0.141730103806228,0.0711111111111111,0.119092656670511,0.0448442906574394,-0.0222068435217224,-0.0591157247212611,-0.186082276047674,-0.124567474048443,0.0797231833910035,0.199861591695502,-0.130165321030373,0.0591157247212611,-0.0984236831987697,0.0935640138408305,-0.0888273740868896,0.267958477508651,-0.01039600153787,-0.16,0.0591157247212611,-0.00615148019992311,-0.0591157247212611,-0.17279507881584,0.0669896193771626,0.267958477508651,0.0448442906574394,0.0753556324490581,-0.0246059207996924,0.16,0.0591157247212611,-0.124567474048443,-0.103406382160707,-0.0842137639369473,0.000984236831987697,-0.236462898885044,0.0842137639369473,0.00393694732795079,-0.0199307958477509,0.0669896193771626,-0.00301422529796232,0.130165321030373,-0.0669896193771626,0.0842137639369473,0.141730103806228,-0.0935640138408305,-0.135886197616301,-0.0629911572472126,-0.284444444444444,0.113740868896578,0.228896578239139,-0.25196462898885,0.119092656670511,0.0177777777777778
88,-79.2199,-7.9658,1.3756,13.3464,17.8468,78.3481,13.9499,7.7976,3.2178,14.7607,7.4757,19.4377,-0.0482276047673972,0.0984236831987697,0.0711111111111111,-0.0591157247212611,-0.199861591695502,0.0297731641676278,0.055363321799308,0.292871972318339,-0.013840830449827,0.0842137639369473,0.130165321030373,0.192910419069589,-0.0246059207996924,0.055363321799308,0.0629911572472126,0.0935640138408305,-0.147697039600154,-0.166336024605921,-0.0297731641676278,0.0325413302575932,-0.124567474048443,0.0384467512495194,-0.153787004998078,0.00498269896193772,-0.0384467512495194,0.192910419069589,-0.16,0.0448442906574394,-0.103406382160707,-0.055363321799308,-0.0935640138408305,-0.0415840061514802,-0.186082276047674,-0.055363321799308,0.192910419069589,0.214133025759323,0.130165321030373,0.0591157247212611,-0.0591157247212611,0.166336024605921,0.00885813148788927,-0.0935640138408305,-0.130165321030373,-0.0591157247212611,0.0246059207996924,-0.141730103806228,0.0591157247212611,-0.0935640138408305,0.0177777777777778,0.276139946174548,0.000984236831987697,0.166336024605921,0.00301422529796232,0.0888273740868896,0.0297731641676278,-0.0517339484813533,-0.0354325259515571,-0.119092656670511,-0.214133025759323,0.153787004998078,0.259900038446751,-0.292871972318339,0.0120569011918493,-0.0517339484813533
89,-79.1811,-7.9077,1.4113,13.4776,13.0581,82.1147,10.6984,7.1963,2.0175,13.2375,7.7,10.7258,-0.055363321799308,0.130165321030373,0.0669896193771626,-0.0591157247212611,-0.228896578239139,0.0482276047673972,0.0246059207996924,0.124567474048443,-0.0325413302575932,0.0271280276816609,0.214133025759323,0.221453287197232,-0.0984236831987697,0.055363321799308,0.119092656670511,0.130165321030373,-0.119092656670511,0.01039600153787,-0.0271280276816609,0.0517339484813533,-0.108512110726644,0.186082276047674,-0.0711111111111111,-0.153787004998078,-0.108512110726644,0.0199307958477509,-0.0888273740868896,0.00615148019992311,-0.0842137639369473,-0.0711111111111111,0.0271280276816609,-0.0415840061514802,-0.166336024605921,-0.244152249134948,0.124567474048443,0.25196462898885,0.0517339484813533,0.0482276047673972,-0.108512110726644,0.17279507881584,0.0517339484813533,-0.0842137639369473,-0.141730103806228,-0.113740868896578,-0.16,-0.0842137639369473,0.0415840061514802,-0.0199307958477509,0.0711111111111111,0.135886197616301,-0.00393694732795079,0.221453287197232,0.0888273740868896,0.0517339484813533,0.0448442906574394,-0.0177777777777778,0.0384467512495194,-0.119092656670511,-0.199861591695502,0.0591157247212611,0.276139946174548,-0.346020761245675,0.0629911572472126,0.0591157247212611
90,-79.1632,-7.806,1.4414,15.4144,16.4807,74.7628,13.1492,12.0911,1.3477,12.7632,8,11.6786,-0.055363321799308,0.0669896193771626,0.055363321799308,0.0629911572472126,-0.113740868896578,-0.00498269896193772,-0.0157477893118032,0.0984236831987697,-0.103406382160707,0.0711111111111111,0.327812379853902,0.124567474048443,-0.221453287197232,0.0797231833910035,0.0753556324490581,0.0297731641676278,0.0415840061514802,-0.103406382160707,0.0354325259515571,0.0448442906574394,0.147697039600154,0.221453287197232,-0.141730103806228,-0.135886197616301,-0.130165321030373,-0.147697039600154,-0.0246059207996924,0.0120569011918493,-0.103406382160707,-0.0711111111111111,0.130165321030373,0.113740868896578,-0.0888273740868896,-0.192910419069589,-0.124567474048443,0.141730103806228,-0.0669896193771626,0.119092656670511,-0.0448442906574394,0.259900038446751,0.103406382160707,-0.0711111111111111,-0.0325413302575932,-0.199861591695502,-0.192910419069589,-0.244152249134948,0.0482276047673972,-0.113740868896578,0.0842137639369473,0.00153787004998078,-0.0384467512495194,0.236462898885044,0.0271280276816609,0.0591157247212611,0.055363321799308,-0.0629911572472126,0.055363321799308,-0.0797231833910035,-0.192910419069589,0.179377162629758,0.179377162629758,-0.166336024605921,0.0711111111111111,-0.0157477893118032
91,-79.1993,-7.8685,1.38,14.5279,16.9864,79.2104,13.2564,7.5333,5.2027,16.0667,7.6727,15.2037,0.0448442906574394,0.130165321030373,0.0935640138408305,-0.0629911572472126,-0.0797231833910035,0.0448442906574394,0.0797231833910035,0.206935793925413,-0.0842137639369473,0.119092656670511,0.192910419069589,0.267958477508651,0.0199307958477509,0.108512110726644,0.119092656670511,0.141730103806228,-0.108512110726644,-0.135886197616301,-0.141730103806228,-0.0629911572472126,-0.0984236831987697,0.0448442906574394,-0.16,0.0448442906574394,-0.108512110726644,0.199861591695502,-0.147697039600154,0.221453287197232,-0.103406382160707,-0.103406382160707,-0.0591157247212611,-0.119092656670511,-0.141730103806228,-0.166336024605921,0.113740868896578,0.214133025759323,0.0384467512495194,0.0753556324490581,-0.119092656670511,0.214133025759323,0.0415840061514802,-0.0669896193771626,-0.113740868896578,-0.0629911572472126,0.0325413302575932,-0.166336024605921,0.0297731641676278,-0.0629911572472126,-0.0157477893118032,0.0888273740868896,0.00301422529796232,0.0888273740868896,-0.00744329104190696,0.113740868896578,0.0120569011918493,-0.119092656670511,-0.00615148019992311,-0.119092656670511,-0.284444444444444,0.108512110726644,0.153787004998078,-0.259900038446751,0.0482276047673972,-0.0384467512495194
92,-79.2359,-7.9421,1.3584,13.9063,15.4767,78.1086,13.7012,8.1902,3.8735,16.358,7.3185,15.1639,-0.0157477893118032,0.179377162629758,0.103406382160707,-0.0517339484813533,-0.206935793925413,-0.0246059207996924,0.0384467512495194,0.244152249134948,0.103406382160707,0.0669896193771626,0.206935793925413,0.186082276047674,-0.0325413302575932,0.0448442906574394,0.0629911572472126,0.0888273740868896,-0.16,-0.16,0.0354325259515571,0.00744329104190696,-0.228896578239139,0.0415840061514802,-0.130165321030373,-0.0591157247212611,-0.0629911572472126,0.17279507881584,-0.16,0.0842137639369473,-0.153787004998078,-0.0354325259515571,-0.0935640138408305,-0.130165321030373,-0.16,-0.0888273740868896,0.16,0.214133025759323,0.0888273740868896,6.15148019992311e-05,-0.0415840061514802,0.16,-0.0354325259515571,0.0271280276816609,-0.103406382160707,-0.0935640138408305,-0.108512110726644,-0.119092656670511,0.0354325259515571,-0.0888273740868896,0.0448442906574394,0.284444444444444,0.0199307958477509,0.141730103806228,-0.0448442906574394,0.0842137639369473,0.0669896193771626,0.00301422529796232,-0.0797231833910035,-0.141730103806228,-0.0591157247212611,0.0669896193771626,0.292871972318339,-0.25196462898885,-0.0591157247212611,0.0271280276816609
93,-79.2217,-7.9479,1.4,12.4269,17.2454,79.8669,11.7144,8.4182,3.5976,13.7692,7.7052,12.2181,0.103406382160707,0.153787004998078,0.192910419069589,-0.0415840061514802,-0.25196462898885,-0.0297731641676278,0.0888273740868896,0.141730103806228,0.0384467512495194,0.166336024605921,0.214133025759323,0.192910419069589,-0.0246059207996924,0.013840830449827,0.0935640138408305,0.135886197616301,-0.113740868896578,-0.135886197616301,0.00393694732795079,-0.00744329104190696,-0.206935793925413,0.103406382160707,-0.103406382160707,-0.0354325259515571,-0.0888273740868896,0.199861591695502,-0.0669896193771626,0.199861591695502,-0.135886197616301,-0.16,-0.0629911572472126,0.0177777777777778,-0.0935640138408305,-0.119092656670511,0.0629911572472126,0.310096116878124,0.0888273740868896,-0.103406382160707,0.013840830449827,0.0984236831987697,0.0384467512495194,0.113740868896578,-0.141730103806228,-0.124567474048443,0.00615148019992311,-0.130165321030373,-0.0591157247212611,-0.0246059207996924,-0.0415840061514802,0.186082276047674,-0.0120569011918493,0.113740868896578,0.0120569011918493,0.0711111111111111,0.0888273740868896,-0.0517339484813533,-0.0842137639369473,-0.0448442906574394,-0.113740868896578,0.0482276047673972,0.327812379853902,-0.199861591695502,0.0246059207996924,0.0415840061514802
94,-79.1727,-7.8376,1.4094,13.4285,15.1847,70.7205,16.011,13.2684,2.003,11.8617,7.872,9.8486,-0.0448442906574394,0.147697039600154,0.0629911572472126,-0.0591157247212611,-0.192910419069589,-0.0325413302575932,0.0271280276816609,0.17279507881584,-0.0448442906574394,0.0591157247212611,0.199861591695502,0.276139946174548,-0.0384467512495194,0.0629911572472126,0.17279507881584,0.0797231833910035,-0.199861591695502,-0.103406382160707,-0.00885813148788927,0.0517339484813533,-0.135886197616301,0.124567474048443,-0.0842137639369473,-0.0888273740868896,-0.0297731641676278,0.113740868896578,-0.179377162629758,0.0325413302575932,-0.0629911572472126,-0.0384467512495194,-0.013840830449827,-0.0842137639369473,-0.166336024605921,-0.153787004998078,0.192910419069589,0.192910419069589,0.119092656670511,0.0935640138408305,-0.0711111111111111,0.16,-0.0120569011918493,-0.0325413302575932,-0.147697039600154,-0.0629911572472126,-0.0935640138408305,-0.153787004998078,0.0629911572472126,-0.0629911572472126,0.0591157247212611,0.221453287197232,0.0354325259515571,0.179377162629758,0.0591157247212611,0.0157477893118032,0.0935640138408305,-0.0177777777777778,-0.0354325259515571,-0.124567474048443,-0.244152249134948,0.0199307958477509,0.25196462898885,-0.301422529796232,-0.055363321799308,0.0354325259515571
95,-79.1445,-7.8184,1.3845,16.5742,14.7688,80.5361,11.5363,7.9824,0.9529,11.8094,7.8,8.7041,-0.0120569011918493,0.108512110726644,0.0888273740868896,-0.0984236831987697,-0.221453287197232,-0.0297731641676278,0.0246059207996924,0.153787004998078,-0.00301422529796232,0.0325413302575932,0.166336024605921,0.214133025759323,-0.166336024605921,0.0935640138408305,0.119092656670511,0.0246059207996924,-0.186082276047674,-0.0842137639369473,0.0157477893118032,0.0354325259515571,-0.0384467512495194,0.119092656670511,-0.16,-0.166336024605921,-0.0177777777777778,0.0591157247212611,-0.0888273740868896,-0.0325413302575932,-0.0246059207996924,-0.00393694732795079,0.0517339484813533,-0.0199307958477509,-0.199861591695502,-0.108512110726644,0.214133025759323,0.206935793925413,0.0984236831987697,0.113740868896578,-0.0482276047673972,0.130165321030373,-0.0629911572472126,-0.0797231833910035,-0.166336024605921,-0.0797231833910035,-0.147697039600154,-0.0984236831987697,0.0271280276816609,-0.0325413302575932,0.0842137639369473,0.259900038446751,0.0448442906574394,0.276139946174548,-0.0222068435217224,0.0157477893118032,0.0984236831987697,0.0669896193771626,-0.0354325259515571,-0.166336024605921,-0.108512110726644,0.0120569011918493,0.284444444444444,-0.236462898885044,-0.0797231833910035,0.186082276047674
96,-79.1897,-7.8698,1.3855,14.5456,17.7898,80.4609,11.4853,8.0538,5.0081,15.8303,7.8,11.3372,-0.00498269896193772,0.108512110726644,0.0753556324490581,-0.0222068435217224,-0.135886197616301,0.0669896193771626,0.103406382160707,0.0711111111111111,-0.0591157247212611,0.0669896193771626,0.179377162629758,0.192910419069589,-0.17279507881584,0.103406382160707,0.153787004998078,0.141730103806228,-0.147697039600154,0.0984236831987697,-0.0591157247212611,-0.0448442906574394,-0.119092656670511,0.192910419069589,-0.130165321030373,-0.0591157247212611,-0.135886197616301,0.0629911572472126,-0.108512110726644,0.0935640138408305,-0.124567474048443,-0.17279507881584,0.0629911572472126,-0.0629911572472126,-0.0935640138408305,-0.244152249134948,0.135886197616301,0.244152249134948,0.0297731641676278,0.00885813148788927,-0.0797231833910035,0.17279507881584,-0.00393694732795079,-0.0157477893118032,-0.179377162629758,-0.113740868896578,-0.0384467512495194,-0.147697039600154,-0.00301422529796232,-0.0199307958477509,-0.00498269896193772,0.179377162629758,0.0177777777777778,0.153787004998078,-0.0842137639369473,0.0888273740868896,0.0711111111111111,-0.0325413302575932,0.0120569011918493,-0.135886197616301,-0.147697039600154,0.0591157247212611,0.310096116878124,-0.318892733564014,0.00615148019992311,0.0384467512495194
97,-79.2679,-7.9525,1.2667,14.6862,19.448,79.0061,13.71,7.2839,3.0496,15.8172,7.7839,24.6633,-0.0222068435217224,0.0271280276816609,0.0669896193771626,0.013840830449827,-0.119092656670511,0.0482276047673972,0.01039600153787,0.214133025759323,0.0271280276816609,0.192910419069589,0.0935640138408305,0.214133025759323,0.00744329104190696,-0.0177777777777778,0.119092656670511,-0.0222068435217224,-0.119092656670511,-0.0271280276816609,-0.130165321030373,0.0222068435217224,0.00885813148788927,0.166336024605921,-0.141730103806228,0.0354325259515571,-0.055363321799308,0.119092656670511,-0.16,0.119092656670511,-0.013840830449827,-0.0935640138408305,-0.0354325259515571,-0.00615148019992311,-0.153787004998078,-0.113740868896578,0.055363321799308,0.244152249134948,0.147697039600154,0.0984236831987697,-0.0415840061514802,0.206935793925413,0.0797231833910035,-0.153787004998078,-0.103406382160707,-0.0354325259515571,0.0669896193771626,-0.206935793925413,0.0888273740868896,-0.130165321030373,0.0448442906574394,0.17279507881584,-0.0297731641676278,0.214133025759323,0.0482276047673972,0.147697039600154,0.0325413302575932,-0.0984236831987697,-0.0591157247212611,-0.124567474048443,-0.318892733564014,0.179377162629758,0.153787004998078,-0.284444444444444,0.130165321030373,-0.0271280276816609
98,-79.2062,-7.9496,1.3888,12.1137,22.2184,78.9812,13.1541,7.8769,3.5538,15.3335,7.7,15.7497,-0.130165321030373,0.0591157247212611,-0.0222068435217224,0.0984236831987697,-0.147697039600154,-0.01039600153787,0.00393694732795079,0.0842137639369473,-0.055363321799308,0.124567474048443,0.292871972318339,0.124567474048443,-0.192910419069589,0.0591157247212611,0.0354325259515571,0.013840830449827,0.0177777777777778,0.103406382160707,0.00498269896193772,0.0935640138408305,0.17279507881584,0.301422529796232,-0.103406382160707,-0.124567474048443,-0.0888273740868896,-0.135886197616301,-0.0842137639369473,0.0222068435217224,-0.055363321799308,-0.0984236831987697,0.135886197616301,0.00744329104190696,-0.0199307958477509,-0.17279507881584,-0.147697039600154,0.192910419069589,-0.0354325259515571,0.130165321030373,0.0384467512495194,0.228896578239139,0.0120569011918493,-0.108512110726644,-0.0177777777777778,-0.17279507881584,-0.16,-0.336855055747789,0.0669896193771626,-0.0354325259515571,0.135886197616301,0.130165321030373,0.0629911572472126,0.166336024605921,0.00301422529796232,0.147697039600154,0.0415840061514802,0.0246059207996924,0.0199307958477509,-0.0517339484813533,-0.186082276047674,0.113740868896578,0.17279507881584,-0.147697039600154,0.0177777777777778,0.0325413302575932
99,-79.2336,-7.9205,1.3409,12.6818,15.459,77.722,13.8149,8.4299,4.2176,16.0433,7.2,15.185,0.0935640138408305,0.119092656670511,0.124567474048443,-0.00885813148788927,0.0448442906574394,0.0711111111111111,0.0984236831987697,0.141730103806228,-0.0222068435217224,0.141730103806228,0.147697039600154,0.336855055747789,-0.0177777777777778,0.0711111111111111,0.153787004998078,0.124567474048443,-0.0669896193771626,-0.0711111111111111,-0.0984236831987697,-0.192910419069589,-0.0753556324490581,0.0591157247212611,-0.147697039600154,0.0591157247212611,-0.0935640138408305,0.141730103806228,-0.0984236831987697,0.259900038446751,-0.00615148019992311,-0.113740868896578,0.0246059207996924,-0.113740868896578,-0.0517339484813533,-0.179377162629758,0.0842137639369473,0.267958477508651,0.0384467512495194,-0.0157477893118032,-0.0325413302575932,0.214133025759323,0.108512110726644,-0.0448442906574394,-0.16,-0.113740868896578,0.0753556324490581,-0.135886197616301,-0.00744329104190696,-0.0448442906574394,-0.135886197616301,0.124567474048443,-0.0888273740868896,0.141730103806228,-0.124567474048443,0.0629911572472126,0.0797231833910035,-0.130165321030373,0.000984236831987697,-0.0935640138408305,-0.25196462898885,0.01039600153787,0.186082276047674,-0.199861591695502,0.0222068435217224,0.0517339484813533
